"AY","ID","TOTAL_AID","TOTAL_FED_AID","TOTAL_STATE_AID","TOTAL_NONFED_STATE_AID","ZELL_RECIPIENT","HOPE_RECIPIENT","TOTAL_FED_LOAN","TOTAL_ST_LOAN","TOTAL_ALT_LOAN","TOTAL_NON_SELF_HELP_AID","RESOURCES","AWARD_BUDGET","AWARD_EFC","NEED","PRIMARY_EFC","UNMET_NEED","REMAINING_NEED","Rural_vs_Urban","FAFSA_ON_FILE","ISIR_FIRST_GEN","PARS_AGI","PARS_CASH_SAVINGS_CHECKING","PARS_INV_NET_WORTH","PARS_BUSINESS_INV_FARM","RCRAPP3_PAR_TAX_DEF_PENSION","RCRAPP3_PAR_IRA_KEOUGH","RCRAPP1_PAR_CHILD_SUPP","RCRAPP3_PAR_TE_INT_INC","RCRAPP1_PAR_IRA_DISTRIBUTIONS","RCRAPP1_PAR_UNTAX_PENSIONS","RCRAPP3_PAR_HOUSE_FOOD_OTH","RCRAPP1_PAR_VETS_NON_ED_BEN","RCRAPP1_PAR_OTH_UNTAX_INC","RCRAPP3_TAX_DEF_PENSION","RCRAPP4_IRA_KEOGH_AMT","RCRAPP1_CHILD_SUPP","RCRAPP3_TE_INT_INC","RCRAPP1_IRA_DISTRIBUTIONS","RCRAPP1_UNTAX_PENSIONS","RCRAPP3_HOUSE_FOOD_OTH","RCRAPP1_VETS_NON_ED_BEN","RCRAPP1_OTH_UNTAX_INC","RCRAPP1_OTH_NON_REPORT_MONEY","STUS_AGI","STUS_CASH_SAVINGS_CHECK","STUS_INV_NET_WORTH","STUS_BUSINESS_INV_FARM","PELL_GRANT_ELIGIBILITY_FLAG","AUTOMATIC_ZERO_EFC_INDICATOR","SIMPLIFIED_NEEDS_TEST_SNT","BLACK_OR_AFRICAN_AMERICAN","AMERICAN_INDIAN_ALASKA_NATIVE","ASIAN_INC_INDIAN_SUBCONT","NATIVE_HAWAIIAN_PACIFIC_ISL","WHITE_INC_MIDDLE_EASTERN","NO_RESPONSE","MINORITY","level","DEPARTMENT","COLLEGE","FALL_HOURS_REGISTRAR","SPRING_HOURS_REGISTRAR","SUMMER_HOURS_REGISTRAR","ENROLLED_IN_AY_REGISTRAR","ADMISSIONS_MATRIC_TERM","ADMISSIONS_STUDENT_TYPE","ADMISSIONS_APPLICATION_TYPE","DEPENDENCY_STATUS","FAMILY_AGI","FAMILY_CASH_SAVINGS_CHECK","FAMILY_INV_NET_WORTH","FAMILY_BUSINESS_INV_FARM","FAMILY_UNTAXED_INCOME","GRADUATED","GRADUATED_IN_FOUR","LOST_HOPE_ZELL","FLAGGED_SAP","ENROLLED_LAST_TERM"
"1415","",17010,10230,6780,0,"zell_n","hope_y",4500,0,0,12510,0,17670,0,17670,0,"5160","660","Mostly Rural","fafsa_y","1stgen_n",15317,5373,0,6000,0,0,0,0,0,0,5600,0,0,0,,0,,,,0,0,0,0,,800,0,0,"pell_elig_y","auto_zero_y","snt_y",,,,,1,,"minority_y","Undergrad","Biological Sciences","College of Arts and Sciences",11,15,0,"enrolleday_y","201408","Transfer","Transfer Applicant","D",15317,6173,0,6000,5600,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",9590,0,8590,1000,"zell_y","hope_n",0,0,0,9590,0,22680,124497,0,124497,"0","0","Mostly Urban","fafsa_y","1stgen_n",440000,100000,500000,2000000,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,2000,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","College of Journ-Mass Comm","College of Jour and Mass Comm",12,12,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",440000,102000,500000,2000000,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",6554,0,6554,0,"zell_n","hope_y",0,0,0,6554,0,22680,110612,0,110612,"0","0","Mostly Urban","fafsa_y","1stgen_n",262689,31500,795839,3000,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,150,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Telecommunications","College of Jour and Mass Comm",10,15,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",262689,31650,795839,3000,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",10590,0,8590,2000,"zell_y","hope_n",0,0,0,10590,0,22680,26200,0,26200,"0","0","Mostly Urban","fafsa_y","1stgen_n",105008,5000,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9116,3500,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Linguistics","College of Arts and Sciences",15,10,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",114124,8500,100000,100000,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",11376,5500,5876,0,"zell_n","hope_y",5500,0,0,5876,0,22746,14643,8103,14643,"2227","0","Mostly Urban","fafsa_y","1stgen_n",37419,36000,0,0,0,6000,26350,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,600,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","College of Journ-Mass Comm","College of Jour and Mass Comm",13,13,0,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",37419,36600,0,0,32350,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_y"
"1415","",22590,5500,8590,8500,"zell_y","hope_n",5500,0,0,17090,0,22746,13766,8980,13766,"0","0","Mostly Urban","fafsa_y","1stgen_n",94403,92,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","English","College of Arts and Sciences",15,14,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",94403,92,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_y"
"1415","",8590,0,8590,0,"zell_y","hope_n",0,0,0,8590,0,22680,351438,0,351438,"0","0","Mostly Urban","fafsa_y","1stgen_n",1145725,17500,106000,0,0,11618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,4000,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Chemistry","College of Arts and Sciences",12,14,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",1146425,21500,106000,0,11618,"graduated_y","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",6585,2290,4295,0,"zell_y","hope_n",0,0,0,6585,0,11340,645,10695,1162,"4110","4110","Mostly Urban","fafsa_y","1stgen_n",23443,2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15572,2,0,0,"pell_elig_y","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Advertising and Pub Relations","College of Jour and Mass Comm",9,0,0,"enrolleday_y","201408","Transfer","Transfer Applicant","D",39015,2405,0,0,0,"graduated_n","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",7232,0,7232,0,"zell_n","hope_y",0,0,0,7232,0,26925,92897,0,92519,"0","0","Out of State Originally","fafsa_y","1stgen_n",191657,44828,494369,0,9495,20000,0,439,0,0,0,0,0,0,,0,,,,0,0,0,0,,1643,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Psychology","College of Arts and Sciences",14,10,4,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",191657,46471,494369,0,29934,"graduated_y","grad_in_four_n","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",8458,0,7458,1000,"zell_n","hope_y",0,0,0,8458,0,26925,76651,0,76273,"0","0","Mostly Urban","fafsa_y","1stgen_n",240857,2000,175000,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,150,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","College of Engineering","College of Engineering",16,15,3,"enrolleday_y","201408","Freshman","Early Action Applicant","D",241857,2150,175000,0,17000,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",9090,0,8590,500,"zell_y","hope_n",0,0,0,9090,0,22680,76745,0,76745,"0","0","Mostly Urban","fafsa_y","1stgen_n",153784,12000,400000,0,17500,0,0,0,20000,0,0,0,0,0,,0,,,,0,0,0,0,,4000,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","College of Journ-Mass Comm","College of Jour and Mass Comm",15,12,3,"enrolleday_y","201408","Freshman","Early Action Applicant","D",153784,16000,400000,0,37500,"graduated_y","grad_in_four_y","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_y"
"1415","",6140,2750,3390,0,"zell_n","hope_y",2750,0,0,3390,0,22713,16881,5832,16881,"2442","0","Mostly Urban","fafsa_y","1stgen_n",97608,5000,0,0,,,,,,,,,,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,1,,,,"minority_y","Undergrad","Psychology","College of Arts and Sciences",15,0,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",97608,5000,0,0,0,"graduated_n","grad_in_four_n","lost_hope_zell_y","flagged_sap_y","enrolled_last_term_y"
"1415","",22720,16392,6328,0,"zell_n","hope_y",16392,0,0,6328,0,23172,7713,15459,7713,"9131","0","Mostly Urban","fafsa_y","1stgen_n",70255,200,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",1,,,,,,"minority_y","Undergrad","Biological Sciences","College of Arts and Sciences",15,13,0,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",70255,200,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",14320,5730,8590,0,"zell_y","hope_n",0,0,0,14320,0,22680,0,22680,0,"8360","8360","Mostly Urban","fafsa_y","1stgen_n",0,3000,0,0,0,0,0,0,0,0,0,0,15000,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_y","auto_zero_y","snt_y",,,,,1,,"minority_y","Undergrad","College of Business","College of Business",12,12,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",0,3000,0,0,15000,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_y"
"1415","",6554,0,6554,0,"zell_n","hope_y",0,0,0,6554,0,22680,40926,0,40926,"0","0","Mostly Urban","fafsa_y","1stgen_n",163367,100000,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,500,110,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Biological Sciences","College of Arts and Sciences",11,14,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",163867,100110,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",18746,10892,6554,1300,"zell_n","hope_y",10892,0,0,7854,0,23106,32446,0,32446,"0","0","Mostly Urban","fafsa_y","1stgen_n",143594,42000,424000,3000,16541,5500,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,330,1000,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Biological Sciences","College of Arts and Sciences",14,14,0,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",143594,42330,425000,3000,22041,"graduated_y","grad_in_four_n","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_y"
"1415","",15234,5500,9734,0,"zell_y","hope_n",5500,0,0,9734,0,26991,17123,9868,16997,"134","0","Mostly Urban","fafsa_y","1stgen_n",189940,250,9528,0,0,0,0,0,0,0,0,5712,,0,0,0,0,0,0,0,0,0,0,5628,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Telecommunications","College of Jour and Mass Comm",14,15,4,"enrolleday_y","201408","Freshman","Early Action Applicant","D",195568,250,9528,0,5712,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",23172,14582,8590,0,"zell_y","hope_n",14582,0,0,8590,0,23172,25442,0,25442,"0","0","Mostly Urban","fafsa_y","1stgen_n",117903,3700,0,0,0,0,0,0,0,13055,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,1,,1,,"minority_y","Undergrad","College of Pharmacy","College of Pharmacy",16,15,0,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",117903,3700,0,0,13055,"graduated_y","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",21327,9380,9946,2001,"zell_y","hope_y",5600,0,0,15727,0,28561,2097,26464,1921,"10737","5137","Mostly Rural","fafsa_y","1stgen_n",34337,5000,3500,0,0,0,1500,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,42,3000,0,"pell_elig_y","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Biological Sciences","College of Arts and Sciences",14,15,6,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",34337,5042,6500,0,1500,"graduated_y","grad_in_four_n","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",10923,4833,3390,2700,"zell_n","hope_y",2393,0,0,8530,0,11373,495,10878,891,"2348","0","Mostly Urban","fafsa_y","1stgen_n",34131,200,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_y","auto_zero_n","snt_y",,,1,,1,,"minority_y","Undergrad","Biological Sciences","College of Arts and Sciences",12,0,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",34131,200,0,0,0,"graduated_n","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",6441,0,6441,0,"zell_n","hope_y",0,0,0,6441,0,25119,146917,0,146539,"0","0","Out of State Originally","fafsa_y","1stgen_n",92515,2000,500000,0,0,0,0,0,19963,0,0,0,0,0,,0,,,,0,0,0,0,,10000,450000,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","School of Accounting","College of Business",12,13.5,3,"enrolleday_y","201408","Transfer","Transfer Applicant","D",92515,12000,950000,0,19963,"graduated_y","grad_in_four_y","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",10650,0,5650,5000,"zell_n","hope_y",0,0,0,10650,0,22680,38356,0,38356,"0","0","Mostly Urban","fafsa_y","1stgen_n",102959,5000,325000,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,4000,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Finance","College of Business",13,9,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",102959,9000,325000,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",9490,0,8590,0,"zell_y","hope_n",0,0,0,9490,0,22680,8237,14443,8237,"4953","4953","Mostly Urban","fafsa_y","1stgen_n",66404,644,0,0,0,0,0,0,0,0,0,0,0,0,,500,,,,0,0,0,0,,1608,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","International Affairs","School of Pub and Intl Aff",15,13,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",66404,2252,0,0,500,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",19670,11080,8590,0,"zell_y","hope_n",5500,0,0,14170,0,22746,140,22606,140,"8436","2936","Mostly Urban","fafsa_y","1stgen_n",32364,4000,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,700,0,0,"pell_elig_y","auto_zero_n","snt_n",,,1,,,,"minority_y","Undergrad","College of Public Health","College of Public Health",15,13,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",32364,4700,0,0,0,"graduated_n","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",10590,0,8590,2000,"zell_y","hope_n",0,0,0,10590,8961,22680,6606,16074,6606,"0","0","Mostly Urban","fafsa_y","1stgen_y",71281,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,1,,,,"minority_y","Undergrad","College of Engineering","College of Engineering",11,13,0,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",71281,0,0,0,0,"graduated_n","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",10660,3880,6780,0,"zell_n","hope_y",0,0,0,10660,0,22680,1831,20849,1831,"10189","10189","Out of State Originally","fafsa_y","1stgen_y",24391,20000,185000,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,2000,0,0,"pell_elig_y","auto_zero_n","snt_n",,,1,,,,"minority_y","Undergrad","College of Engineering","College of Engineering",15,15,0,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",24391,22000,185000,0,0,"graduated_n","grad_in_four_n","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",8590,0,8590,0,"zell_y","hope_n",0,0,0,8590,0,22680,49176,0,49176,"0","0","Mostly Urban","fafsa_y","1stgen_n",192359,28207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,3928,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","College of Engineering","College of Engineering",13,15,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",193565,32135,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_y","enrolled_last_term_n"
"1415","",19726,12946,6780,0,"zell_n","hope_y",12946,0,0,6780,0,22959,11994,10965,11994,"4185","0","Mostly Urban","fafsa_y","1stgen_n",79769,700,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,100,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","English","College of Arts and Sciences",12,11,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",79769,800,0,0,0,"graduated_n","grad_in_four_n","lost_hope_zell_y","flagged_sap_y","enrolled_last_term_n"
"1415","",16150,10500,5650,0,"zell_n","hope_y",10500,0,0,5650,0,22746,9849,12897,9849,"7247","0","Mostly Urban","fafsa_y","1stgen_n",75747,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",1,,,,,,"minority_y","Undergrad","Kinesiology","College of Education",13,12,0,"enrolleday_y","201408","Transfer","Transfer Applicant","D",75747,0,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",18008,11180,6328,500,"zell_n","hope_y",5500,0,0,12508,0,22746,4,22742,4,"10234","4734","Mostly Urban","fafsa_y","1stgen_y",22919,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2829,20,0,0,"pell_elig_y","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Human Dev and Family Sci","College of Fam and Consumr Sci",13,16,0,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",25748,320,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",9944,0,9944,0,"zell_n","hope_y",0,0,0,9944,0,30715,18861,11854,18673,"1910","1910","Mostly Urban","fafsa_y","1stgen_n",48631,4368,31161,0,0,5500,20724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,174,55753,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","College of Env and Design","College of Env and Design",14,15,15,"enrolleday_y","201408","Freshman","Early Action Applicant","D",49131,4542,86914,0,26224,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",12999.76,6500,6499.76,0,"zell_n","hope_y",6500,0,0,6499.76,0,25398,8899,16499,8593,"9999.24","3499.24","Mostly Urban","fafsa_y","1stgen_y",55336,11000,0,0,2421,0,0,0,0,0,0,0,0,2421,0,0,0,0,0,0,0,0,0,3128,11000,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","School of Forestry and Nat Res","School of Forestry and Nat Res",10,8,4,"enrolleday_y","201408","Transfer","Transfer Applicant","D",58464,22000,0,0,4842,"graduated_y","grad_in_four_y","lost_hope_zell_y","flagged_sap_y","enrolled_last_term_n"
"1415","",22494,16392,6102,0,"zell_n","hope_y",16392,0,0,6102,0,23172,122317,0,122317,"0","0","Out of State Originally","fafsa_y","1stgen_n",415983,45000,100000,0,17500,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,200,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Kinesiology","College of Education",13,14,0,"enrolleday_y","201408","Freshman","Deferred ""EA"" Applicant","D",415983,45200,100000,0,17500,"graduated_y","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",11734,5180,6554,0,"zell_n","hope_y",0,0,0,11734,0,21250,600,20650,600,"8916","8916","Mostly Rural","fafsa_y","1stgen_n",24079,9500,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438,3000,0,0,"pell_elig_y","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Crop and Soil Sciences","College of Agr and Env Science",14,15,0,"enrolleday_y","201408","Transfer","Transfer Applicant","D",26517,12500,0,35000,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_y"
"1415","",11582,5480,6102,0,"zell_n","hope_y",0,0,0,11582,0,21250,300,20950,300,"9368","9368","Mostly Rural","fafsa_y","1stgen_n",24079,9500,0,35000,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,1500,0,0,"pell_elig_y","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Human Dev and Family Sci","College of Fam and Consumr Sci",13,14,0,"enrolleday_y","201408","Transfer","Transfer Applicant","D",24079,11000,0,35000,0,"graduated_n","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",14090,5500,8590,0,"zell_y","hope_n",5500,0,0,8590,0,22746,20873,1873,20873,"0","0","Mostly Urban","fafsa_y","1stgen_n",111667,12000,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,1,,,,"minority_y","Undergrad","International Affairs","School of Pub and Intl Aff",12,12,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",111667,12000,0,0,0,"graduated_y","grad_in_four_n","lost_hope_zell_n","flagged_sap_y","enrolled_last_term_n"
"1415","",13285,5505,6780,1000,"zell_n","hope_y",2625,0,0,10660,0,22746,2887,19859,2887,"9199","6574","Mostly Urban","fafsa_y","1stgen_n",55896,241,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_y","auto_zero_n","snt_n",1,,,,,,"minority_y","Undergrad","Poultry Science","College of Agr and Env Science",16,17,8,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",55896,241,0,0,0,"graduated_y","grad_in_four_n","lost_hope_zell_y","flagged_sap_y","enrolled_last_term_y"
"1415","",14320,5730,8590,0,"zell_y","hope_n",0,0,0,14320,0,17604,0,17604,0,"3284","3284","Mostly Rural","fafsa_y","1stgen_n",29785,8000,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_y","auto_zero_n","snt_y",,,,,1,,"minority_n","Undergrad","College of Public Health","College of Public Health",13,14,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",29785,8000,0,0,0,"graduated_y","grad_in_four_n","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_y"
"1415","",6328,0,6328,0,"zell_n","hope_y",0,0,0,6328,0,22680,172332,0,172332,"0","0","Mostly Urban","fafsa_y","1stgen_n",405922,70000,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,70000,0,0,"pell_elig_n","auto_zero_n","snt_n",,,1,,,,"minority_y","Undergrad","Management Information Systems","College of Business",13,7,3,"enrolleday_y","201408","Freshman","Early Action Applicant","D",405922,140000,0,0,0,"graduated_n","grad_in_four_n","lost_hope_zell_y","flagged_sap_y","enrolled_last_term_n"
"1415","",9590,0,8590,1000,"zell_y","hope_n",0,0,0,9590,0,28495,18444,10051,18066,"461","461","Mostly Rural","fafsa_y","1stgen_n",104788,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Political Science","School of Pub and Intl Aff",13,14,6,"enrolleday_y","201408","Freshman","Early Action Applicant","D",107538,10000,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",16520,9740,6780,0,"zell_n","hope_y",9740,0,0,6780,0,23172,21598,1574,21598,"0","0","Mostly Urban","fafsa_y","1stgen_n",112452,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,1,,,,"minority_y","Undergrad","Biochem and Molecular Bio","College of Arts and Sciences",15,12,0,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",112452,0,0,0,0,"graduated_y","grad_in_four_n","lost_hope_zell_y","flagged_sap_y","enrolled_last_term_n"
"1415","",23172,13582,8590,1000,"zell_y","hope_n",13582,0,0,9590,0,23172,86255,0,86255,"0","0","Mostly Urban","fafsa_y","1stgen_n",206244,10000,580000,70000,,,,,,,,,,0,,0,,,,0,0,0,0,,10,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Psychology","College of Arts and Sciences",12,12,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",206244,10010,580000,70000,0,"graduated_y","grad_in_four_n","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",10734,0,9734,1000,"zell_y","hope_n",0,0,0,10734,0,26925,6469,20456,6281,"9722","9722","Mostly Rural","fafsa_y","1stgen_n",70044,15000,70000,40000,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,1,,,,"minority_y","Undergrad","Biological Sciences","College of Arts and Sciences",15,14,4,"enrolleday_y","201408","Freshman","Early Action Applicant","D",70044,15000,70000,40000,0,"graduated_n","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",24850,17392,7458,0,"zell_n","hope_y",13912,0,0,10938,0,26125,2328,23797,2240,"12859","0","Mostly Urban","fafsa_y","1st Gen",0,1000,0,0,0,0,0,0,0,0,0,38556,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_y","auto_zero_n","snt_n",1,,,,,,"minority_y","Undergrad","International Affairs","School of Pub and Intl Aff",16,12,3,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",0,1000,0,0,38556,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
